"","relapse_kz_s1","relapse_kz_s2","relapse_kz_s3","relapse_kz_s45"
"ADH6",0.32092538045556,0.344793669993682,0.867006992149247,1
"ADH7",0.335891864772188,0.530744143417747,1,1
"ADHFE1",0.0358110604167115,0.260888828353823,0.0393419364278693,0.303816995899738
"ADI1",0.397091473352439,0.546956463708733,8.31478816280397e-05,0.00681032346763001
"ADIG",0.594154171828212,0.300618159616037,0.373155389142341,0.611844849212345
"ADIPOQ",0.271270789930486,0.361253009141118,2.28051503660128e-07,0.698910720915151
"ADIPOR1",4.58209183128918e-06,0.0811477220739249,0.000893887889400222,0.00796344302663863
"ADIPOR2",0.476872719946821,0.637867092771647,6.81952606155244e-06,0.491072699397495
"ADIRF",0.643382385927151,0.0606282744349771,0.00613959449327636,0.381640007525036
"ADK",0.669366976955487,0.0439734307622454,0.00209613053010661,0.588605823665664
"ADM",0.535732144280168,0.13901261501997,0.56176861321336,0.830415968160033
"ADM2",0.787590137886318,0.329919663135811,0.116151108840743,0.512713832604239
"ADM5",0.40779174133966,0.524873181889864,0.194001942435708,0.195554174106337
"ADNP",1,0.49131515732711,0.0433653027207982,0.701848081748193
"ADNP2",0.438371631301568,0.315013911463728,0.0842621629808519,0.782294222172326
"ADO",0.56621972891568,0.0160264339756717,0.0175401631683584,0.852101643753233
"ADORA1",4.62607053307442e-06,0.0550077861369646,0.000555083658754026,0.00814330444051686
"ADORA2A",1,0.20607635392927,0.352062351928457,0.165220541539324
"ADORA2B",0.125425417708753,1,0.0836141268805096,1
"ADORA3",0.404721941794901,0.802197235235679,4.34394955827011e-05,0.135780973440234
"ADPGK",0.331679293456712,1,0.455258856044795,0.0384057338783549
"ADPRH",0.114729235737174,0.84716404674974,0.00312321263478173,0.437117202181337
"ADPRHL1",0.0792930433406426,0.75486360230514,0.250070675190392,0.525764933048898
"ADPRHL2",1,0.190660056894969,1.28223599627571e-09,0.099802535017396
"ADPRM",0.207619852412993,0.386980688717958,0.0974388570561626,0.616866403247929
"ADRA1A",0.0813416986126951,0.895963427254485,0.188716787237572,0.352016729639919
"ADRA1B",0.905228576671421,0.723980042034474,0.000238585392456625,0.855734101166483
"ADRA1D",0.645195711666829,0.927529119620197,0.0138294625300599,0.698093582256642
"ADRA2A",0.877100955560193,0.874724406409385,0.000439972753101012,1
"ADRA2B",0.912516304274276,0.6763478949553,0.0686596027445667,0.000301919201654903
"ADRA2C",0.114823052864583,0.680055015211275,5.76710441916235e-08,0.820751436133183
"ADRB1",0.763841363333795,0.876849359887711,0.000173488481521933,1
"ADRB2",0.904563413902974,0.904897248658875,1.096162657197e-05,1
"ADRB3",0.377085870672344,0.531284381056118,0.448005126481254,0.270512054534251
"ADRBK1",1,0.304799803577325,0.161409150439958,0.148012948798518
"ADRBK2",0.899144130315836,0.16445343479012,0.0926882677168506,0.155459828658198
"ADRM1",1,1,0.0219054076036703,0.898867221257865
"ADSL",0.603126580927912,0.398873795119763,0.0452566245785089,0.0831150976990955
"ADSS",2.89509708715106e-05,0.0042863481485595,0.00708308105841998,0.000575508371130076
"ADSSL1",0.364079509508256,0.814808924377133,0.0304856142117701,0.365452489359724
"ADTRP",0.143870293798798,0.69686151523166,1.74884013015751e-06,0.299447998031283
"AEBP1",0.59241023137606,0.929465474783815,1,1
"AEBP2",0.252561109054916,0.771986446905135,2.37469353837358e-05,1
"AEN",0.356724900626345,0.63703714023721,0.376934714852159,0.200276008922032
"AES",0.339565640835946,0.223112052276639,0.397983694847222,0.816616939354803
"AFAP1",0.258567145774141,0.491238386596241,7.83658938143768e-08,0.649624471133675
"AFAP1L1",0.904543576616085,1,3.69714237987541e-05,1
"AFAP1L2",0.763730142953241,0.876849359887711,0.000365293177388821,0.836903509784644
"AFF1",0.0732638094688549,0.877732890975573,0.7543735723673,0.185116645732279
"AFF2",0.730395737922691,0.29557266524722,4.59282006425235e-05,0.0326830581624187
"AFF3",0.824797338855849,0.337748213378503,0.289465369232595,0.00362427829090301
"AFF4",0.713564049093772,0.62395019965769,0.00317304771759248,0.125243247379791
"AFG3L1P",0.0275572892310296,0.901330692148733,0.641517716159052,0.283058298439475
"AFG3L2",0.133021205130816,1,0.337289425901422,0.741368754319665
"AFM",0.105760849264873,0.695787473437,0.00449695902822144,0.0741842199984745
"AFMID",0.092096933629696,0.26861214887196,0.000833894018452476,0.777759524568759
"AFP",0.108794625603031,0.603367405464036,0.00156643648721228,0.0741842199984745
"AFTPH",0.916146254661176,1,0.0237824616475375,0.0043598054873194
"AGA",0.160762634415745,0.631503657152171,0.328624880398286,0.184169886544936
"AGAP1",0.448698899687806,0.149157051276716,0.00137269093925385,0.0124302818172108
"AGAP10",0.139161202481998,0.0400638022465674,0.00102438108726992,1
"AGAP11",0.643382385927151,0.059573038408491,0.0114779492433867,0.285009073952835
"AGAP2",0.915334396499504,0.101936266593841,0.00517738765270674,0.752770066012594
"AGAP3",0.648688613967581,0.773590023049609,0.154646686638932,0.683577121487896
"AGAP4",0.139161202481998,0.0400638022465674,0.00102438108726992,1
"AGAP5",0.772906085655642,0.0411501571427822,0.0172139392503913,0.853141273092508
"AGAP6",0.335073338016009,0.0850074896655814,0.00340266027646263,0.714374909522982
"AGAP7",0.219765520485406,0.0502676618415903,0.0255468904622714,1
"AGAP8",0.219765520485406,0.0502676618415903,0.0255468904622714,1
"AGAP9",0.139161202481998,0.0400638022465674,0.00102438108726992,1
"AGBL1",0.356743064813488,1,0.195832890652773,0.198698661267857
"AGBL2",0.7793087451709,1,1,0.721915667610119
"AGBL3",0.413973504341617,0.849939099999843,0.0140738779559059,0.788735519604912
"AGBL4",0.592773853157385,0.21073856828368,1.37361176361735e-07,0.0702983843949429
"AGBL5",1,0.920812812748104,0.00145184711465329,0.0153219760845565
"AGER",0.169743361323971,0.337279614530042,3.16867894520258e-07,0.656840555420918
"AGFG1",0.536419235070073,0.197224988722156,0.0171156568261983,0.0705690807686137
"AGFG2",0.322930829443896,0.652137678764443,0.0779985491058306,0.898888290107937
"AGGF1",0.419552525400809,1,0.162243194069074,0.0455557523007894
"AGK",0.465391452729297,1,0.0194742473232982,0.789474588513388
"AGL",0.201246403364998,0.897317837195761,0.000398027010746235,0.365912822377507
"AGMAT",0.545901230834454,0.239741566238465,1.6584257728253e-06,0.0472765098904717
"AGMO",0.595341904434584,1,0.608838388988191,1
"AGO1",0.385947290322889,0.290241266120363,3.09400786478777e-10,0.0693412840559289
"AGO2",0.0037369405151296,0.387011055109339,7.21303851836954e-07,0.242489211572794
"AGO3",0.773249467100879,0.190907754158219,1.2658751740773e-09,0.0986374924468112
"AGO4",0.464341474737851,0.235392679997932,2.33689358789234e-09,0.0697570505728851
"AGPAT1",0.169743361323971,0.337279614530042,3.16867894520258e-07,0.656840555420918
"AGPAT2",0.655578215618072,0.548327846700841,0.0173189724863621,0.0462119882480664
"AGPAT3",0.596656004195542,0.542711513138517,0.010346759347284,0.852219895507486
"AGPAT4",0.87604893567809,0.575470714832729,0.00244018378703342,0.0737312673669818
"AGPAT5",0.1177673349388,0.795262539674647,0.748105610420514,0.382585590356965
"AGPAT6",0.2962734455493,0.843774320282896,0.0455601866568862,0.067876812035884
"AGPAT9",0.153770218461462,0.440313603610821,0.0476469248608069,0.266296061128197
"AGPS",1,0.0140976664197447,6.29651689714048e-05,0.0612642644749695
"AGR2",0.859613971074271,0.858145105339693,0.463679806279997,0.893204241761346
"AGR3",0.723514867747137,0.858195852296663,0.463679806279997,0.893202668067348
"AGRN",0.0251347033950052,0.138209077158774,1.6307345738327e-06,0.0616999553658469
"AGRP",0.0023386489543882,0.533262528719062,0.73229714963625,0.16572470704993
"AGT",2.0093658338308e-05,0.0196081517818476,0.024016039873638,0.00105823283649055
"AGTPBP1",1,0.897781463816057,0.092732868957076,1
"AGTR1",0.107915450034675,1,4.14249136237972e-05,1
"AGTR2",0.545354735653242,0.375189102898414,0.00163604155493038,0.141102028367587
"AGTRAP",0.450279998351416,0.475492680638961,1.9617900721758e-08,0.0803930280936833
"AGXT",0.260018735607041,0.143605268569015,0.0158356892363681,0.0202070494751592
"AGXT2",0.095670248231989,0.660417672005253,0.0130264804067593,0.697720624832075
"AHCTF1",1.33941305464054e-05,0.00316712314417068,0.00830896424125323,0.000614821990700259
"AHCY",1,0.440741799014622,0.279256441293425,0.207792383445406
"AHCYL1",0.17203988965397,0.704770024489527,0.000235140619510619,0.0719049276806949
"AHCYL2",0.360932934861832,0.777521357810467,0.00473685767716368,0.690494266534282
"AHDC1",0.649345101915577,0.647016213536662,4.0416916057754e-06,0.125803445897296
"AHI1",1,0.295515571212421,0.0299889411274863,0.124411236986976
"AHNAK",0.413916720000588,0.733014206987638,0.58631368878258,0.873000833693176
"AHNAK2",0.364980452623833,0.724842260114042,0.0383137242149715,0.365862676193592
"AHR",0.790156771604012,0.929064681326614,0.462108106879302,0.892947916350535
"AHRR",0.14241320187944,0.0778897742109198,2.96149280775928e-05,0.796677887028488
"AHSA1",0.28060735134412,0.72148728095288,0.149618044801621,0.200848033575048
"AHSA2",0.751892283189251,1,0.0618923022515692,0.00792939633065318
"AHSG",0.199359964363248,0.464627239914065,1.63757150032349e-07,0.795100641528911
"AHSP",0.0861776266684704,0.325665474787763,1,1
"AICDA",0.603046172731791,0.557379467462375,3.12031605773541e-05,0.671607110882207
"AIDA",3.65324635797418e-06,0.0152780822299431,0.00470097173947808,0.00524863071506047
"AIF1",0.169743361323971,0.337279614530042,3.16867894520258e-07,0.656840555420918
"AIF1L",0.53824943469746,0.903599828896501,0.0124276094484384,0.0551966695501541
"AIFM1",0.5511702422298,0.589762497241034,0.000735278701889212,0.417702778620898
"AIFM2",1,0.0263617834167969,0.00928578848831832,1
"AIFM3",0.713614045567287,0.170254957242469,0.166179299714523,0.172554833403491
"AIG1",0.881021991284527,0.794328975176711,0.0069403739261097,0.056357144047338
"AIM1",0.53433982220926,0.609538677237572,0.00498311419383154,0.34187699727218
"AIM1L",0.758032603356349,1,1.72577130219624e-05,0.0659972214122868
"AIM2",8.53630191105278e-07,0.12517297232063,0.000141115369145763,0.00198508324169384
"AIMP1",0.163470222066053,0.873983568921275,0.308000389341153,0.610285497441561
"AIMP2",0.537059284021322,0.929202744756985,0.939835883686004,0.6870744817894
"AIP",0.901636816812274,0.357918631637156,0.137625123158601,0.192619487426341
"AIPL1",0.0547909356602129,0.236259562529722,6.20053128238471e-05,0.32396203600046
"AIRE",0.790632060379098,0.463897888674933,0.00743899941776719,1
"AIRN",0.755646488353177,0.576208449127266,0.00392560595404789,0.418163009328976
"AJAP1",0.0709134460381212,0.488985238608997,1.98496801258564e-07,0.0625680185039187
"AJUBA",1,0.912010357650397,0.246340703428958,0.341038455487652
"AK1",0.762296977498293,0.715706129040365,0.0164069192521026,0.0176656721886589
"AK2",0.883771538141035,0.413703406211853,1.71939948276409e-10,0.206899876211399
"AK3",0.459905472241649,0.704358638981242,0.000964017697289768,0.0609098314372606
"AK4",0.573479324991273,0.166912585891792,1.34837228572226e-05,0.486150969666621
"AK5",0.672024850279044,0.25554421554163,3.75812817785604e-05,0.369000961607427
"AK7",0.289726202156781,0.551509401508763,0.0477129636496472,0.202557947535424
"AK8",0.640444120912053,1,0.0304722515854428,0.0801123870415259
"AK9",0.435647664244384,0.519026858127731,0.00327853777491004,0.174762657189525
"AKAP1",0.100917925150437,0.704147743201759,0.278112070585183,1
"AKAP10",1,0.781280134653994,0.125077152191346,0.830646882080377
"AKAP11",0.746659294347059,0.224331121711622,0.350199704277414,0.0929917200367739
"AKAP12",0.367571176510999,0.411786088140333,0.000993502690499041,0.11154180906262
"AKAP13",0.357324888124381,0.71985535689228,0.194505314337091,0.258831755567921
"AKAP14",0.717045213122625,0.377547172918641,0.00050354765956444,0.25064926238223
"AKAP17A|ENSG00000197976.6",0.518865490879783,0.612598921238512,0.0509895514926903,0.477681956876923
"AKAP2",1,0.523201939695269,0.0991821851928389,0.236456207602896
"AKAP3",0.472117942091187,0.563628403268851,1.03371313378448e-05,0.889245102265657
"AKAP4",0.1339317863165,0.898213598468064,0.00404192395593991,0.727757384358298
"AKAP5",0.34027022551661,0.634770042100174,0.326863164304641,0.32134919624849
"AKAP6",0.629294664083642,1,0.440335149591575,0.150665466567107
"AKAP7",0.880055539147246,0.144418691549545,0.0309656504719154,0.0629180882320591
"AKAP8",0.119219243769474,0.912152028345444,2.76867039525692e-06,0.745541446541666
"AKAP8L",0.0699434343122783,0.912272041381827,3.09341708808251e-06,0.632593462558598
"AKAP9",0.370315006073739,0.788378746473843,0.179491433990876,0.797871530500546
"AKIP1",0.629450706662604,0.0425026495568998,0.416517378273144,0.657719834409899
"AKIRIN1",1,0.26472391820759,1.51195685623392e-10,0.0368945033279755
"AKIRIN2",0.879505869807633,0.798999739406594,0.000248920181839883,0.235612503646602
"AKNA",0.751983732034926,0.31949487259367,0.0330642794338324,0.131457798814343
"AKNAD1",0.0723005035183603,0.702626584767102,0.00212595547407288,0.101872144589304
"AKR1A1",1,0.261542201288935,1.19808138038487e-06,0.0152298758520778
"AKR1B1",0.413943049471145,0.849947580274385,0.0137267378408821,0.788333181240553
"AKR1B10",0.414332138152651,0.849965653271347,0.0168653334517959,0.788333181240553
"AKR1B15",0.414332138152651,0.849965653271347,0.0169281135384776,0.788333181240553
"AKR1C1",0.237528242571332,0.159259436058344,1.44675728168472e-06,0.875261838568096
"AKR1C2",0.238110058137526,0.130725903358759,2.27096480963337e-06,1
"AKR1C3",0.235968949711657,0.159295926502357,1.5108738496996e-06,0.876968049155812
"AKR1C4",0.232680528945142,0.12869854129869,3.45062479122319e-06,0.87618364573591
"AKR1C7P",0.189889791257543,0.12855710568385,7.16889572317946e-06,1
"AKR1CL1",0.23353190864496,0.13012797026384,3.45062479122319e-06,0.87618364573591
"AKR1D1",0.525219623693536,1,0.00483372049149912,1
"AKR1E2",0.3412366276526,0.159027762824822,4.40950202601805e-06,0.875278975103779
"AKR7A2",1,0.764070592775971,1.80556510311524e-05,0.0565846140637944
"AKR7A3",1,0.764800687556703,1.72885338471737e-05,0.0565846140637944
"AKR7L",1,0.764800687556703,1.72885338471737e-05,0.0565846140637944
"AKT1",0.365764447233084,0.815038968299,0.030368213851717,0.364409316309716
"AKT1S1",0.290709249070732,0.524977778094544,0.193943653507653,0.19682889017263
"AKT2",0.432266545442762,0.426656964311283,0.159474806930886,0.758412795207707
"AKT3",2.9136123524037e-05,0.00739696500109021,0.0160480775737472,0.00068624613734011
"AKTIP",0.00172058238056966,0.902109257993628,0.674574441530958,0.303613296908028
"ALAD",0.435943299739285,0.705610732342565,0.054091340457279,0.0920898075869866
"ALAS1",0.226730928059921,0.642047009802631,0.0338517499156071,0.835716447619552
"ALAS2",0.284279208721407,0.626709028099273,0.00122723340871949,0.861582636571456
"ALB",0.0558882604004153,0.436050153780649,0.00148196554455107,0.0737797922758061
"ALCAM",0.0817017135674557,0.695869160493148,0.00149812687239073,0.294736176404811
"ALDH16A1",0.287353083088028,0.525928760068006,0.0917183549960377,0.195134288225238
"ALDH18A1",0.526570770290662,0.331027646847171,0.00892343019197252,0.821697134156397
"ALDH1A1",0.864536736836576,0.60412702745253,0.00975247505500497,0.731089121301638
"ALDH1A2",0.462785242589324,0.780982885194803,1,0.0651590880204162
"ALDH1A3",0.52943080357898,0.642331346093441,0.00931394112408087,0.595383014330334
"ALDH1B1",0.883238355346786,0.803152756272411,0.144808883035125,1
"ALDH1L1",0.201930139348375,0.503321064110631,0.00198745068273124,0.794712309906634
"ALDH1L2",0.573048237018276,0.16329479132089,0.00470946101640869,0.725211635433747
"ALDH2",0.820496463862879,0.162740429390797,0.000186418005409112,1
"ALDH3A1",0.893170795257487,0.888368407447134,0.0959954772839841,0.830780103385763
"ALDH3A2",0.893226542553492,0.88831759915795,0.119028920553812,0.830454626158575
"ALDH3B1",0.90200324306369,1,0.0480583217311871,0.462718460714389
"ALDH3B2",1,0.838788348477815,0.0849596174094972,0.19442815975358
"ALDH4A1",0.875641770556178,0.553331532389975,1.10031069741191e-06,0.0530191042632859
"ALDH5A1",0.108287490422901,0.624446338305134,1.0621678263441e-05,0.763559676960769
"ALDH6A1",0.273296399642731,0.472948133949192,0.0670496617850672,0.318939573190108
"ALDH7A1",0.396258593902571,0.712661398935976,0.000696498877001216,0.250859933949489
"ALDH8A1",0.883084083423229,0.233377235978275,0.0147570165677504,0.0784169602314804
"ALDH9A1",9.10103764573998e-07,0.0731943543897261,0.00039509473438577,0.0030208807903144
"ALDOA",0.291401268758772,0.558176265354061,0.618736985725126,0.764599458120893
"ALDOB",1,0.367852411962357,0.0474496865570147,0.304924810739126
"ALDOC",0.530330690626478,0.475953631362051,0.0295041333472922,1
"ALG1",0.10954915523886,0.550805165279822,0.423464842593553,0.412076916547549
"ALG10",0.605418651978929,0.772546930276815,0.00242726836485589,0.553327454219862
"ALG10B",0.605418651978929,0.772546930276815,0.00242726836485589,0.553327454219862
"ALG11",0.747284337057362,0.347650836391596,0.680678642847874,0.0384818041024398
"ALG12",0.787590137886318,0.329919663135811,0.116151108840743,0.512713832604239
"ALG13",0.901991843839402,0.215909436685331,0.00825824167773488,0.143456192039058
"ALG14",0.158285587321985,0.604944714849391,0.000773350106320905,0.209960542655549
"ALG1L",0.201812726714038,0.443699854059571,0.00121073629332394,0.602729502681853
"ALG1L13P",0.0942730898004209,0.795093942602738,0.668301383416435,0.379054873386585
"ALG1L2",0.175377609789315,0.635202370549338,0.00357512095350208,0.697136853896797
"ALG2",0.867693927620979,0.436357327981593,0.0748338810247144,0.391423140969198
"ALG3",0.120320289467993,0.414735701264454,2.47372871963989e-08,0.605869283308819
